"year_week","country_code","cases_from_tests","positivity_rate","cases_from_deaths","deaths","doses","hospitalizations","active_restrictions"
"2021-W52","EE",6140,16.1260669730795,6136,NA,23924,14.7481971081494,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellersPartial, TeleworkingPartial"
"2022-W01","EE",5742,9.65918648857787,10543,NA,27949,0.902950843356088,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellersPartial, TeleworkingPartial"
"2022-W01","EE",5742,9.65918648857787,10543,NA,27949,15.2749184334405,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellersPartial, TeleworkingPartial"
"2022-W02","EE",15424,24.7353903393418,15418,25,30381,1.20393445780812,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W02","EE",15424,24.7353903393418,15418,25,30381,19.8649185538339,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W03","EE",27269,33.9610187433838,27260,26,23197,1.65540987948616,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W03","EE",27269,33.9610187433838,27260,26,23197,20.542131686351,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W04","EE",41085,47.824973517874,41077,27,17204,0.978196746969095,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W04","EE",41085,47.824973517874,41077,27,17204,24.0786891561623,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W05","EE",48031,55.2607660181553,48014,NA,11551,0.526721325291051,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W05","EE",48031,55.2607660181553,48014,NA,11551,32.2052467463671,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W06","EE",37947,57.9299290130524,37939,54,7791,1.0534426505821,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W06","EE",37947,57.9299290130524,37939,54,7791,38.6763944570858,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W07","EE",39239,58.9528245192308,39228,49,6102,1.20393445780812,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W07","EE",39239,58.9528245192308,39228,49,6102,46.8781979509036,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W08","EE",31712,57.294621402374,31707,63,5426,1.20393445780812,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W08","EE",31712,57.294621402374,31707,63,5426,41.009017469089,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W09","EE",22671,54.7992555171497,22669,68,5161,0.677213132517066,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W09","EE",22671,54.7992555171497,22669,68,5161,37.1714763848256,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W10","EE",14983,43.6962291113768,14989,60,4187,1.0534426505821,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W10","EE",14983,43.6962291113768,14989,60,4187,37.0962304812126,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W11","EE",10967,38.1540495407737,10968,39,3105,0.82770493974308,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W11","EE",10967,38.1540495407737,10968,39,3105,25.4331154211965,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, EntertainmentVenuesPartial, IndoorOver50, MasksMandatoryClosedSpacesPartial, MassGather50Partial, MassGatherAllPartial, OutdoorOver100, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W12","EE",9226,37.1177985194722,9234,47,3045,0.601967228904059,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, MasksMandatoryClosedSpacesPartial, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W12","EE",9226,37.1177985194722,9234,47,3045,18.8114759032518,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, MasksMandatoryClosedSpacesPartial, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W13","EE",6835,29.5235626970757,6838,29,2696,0.526721325291051,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, MasksMandatoryClosedSpacesPartial, MasksVoluntaryClosedSpacesPartial, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W13","EE",6835,29.5235626970757,6838,29,2696,18.0590168671218,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, MasksMandatoryClosedSpacesPartial, MasksVoluntaryClosedSpacesPartial, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W14","EE",5185,22.3974082073434,5193,26,2459,0.300983614452029,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, MasksVoluntaryClosedSpacesPartial, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W14","EE",5185,22.3974082073434,5193,26,2459,17.7580332526697,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, MasksVoluntaryClosedSpacesPartial, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W15","EE",3337,18.5316821236186,3338,22,2072,0.300983614452029,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, MasksVoluntaryClosedSpacesPartial, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2022-W15","EE",3337,18.5316821236186,3338,22,2072,8.80377072272186,"AdaptationOfWorkplacePartial, ClosPubAnyPartial, MasksVoluntaryClosedSpacesPartial, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, TeleworkingPartial"
"2020-W18","ES",8118,2.57217814504068,4856,1551,NA,0.327469765350378,"AdaptationOfWorkplacePartial, BanOnAllEvents, ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, ClosureOfPublicTransportPartial, EntertainmentVenues, GymsSportsCentresPartial, HotelsOtherAccommodation, MassGather50, MassGatherAll, NonEssentialShops, PlaceOfWorshipPartial, RestaurantsCafes, StayHomeOrderPartial"
"2020-W18","ES",8118,2.57217814504068,4856,1551,NA,4.63528171083051,"AdaptationOfWorkplacePartial, BanOnAllEvents, ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, ClosureOfPublicTransportPartial, EntertainmentVenues, GymsSportsCentresPartial, HotelsOtherAccommodation, MassGather50, MassGatherAll, NonEssentialShops, PlaceOfWorshipPartial, RestaurantsCafes, StayHomeOrderPartial"
"2020-W19","ES",5558,2.02786767415472,2465,1069,NA,0.23028518982704,"AdaptationOfWorkplacePartial, BanOnAllEvents, ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, ClosureOfPublicTransportPartial, EntertainmentVenues, GymsSportsCentresPartial, HotelsOtherAccommodation, MasksMandatoryClosedSpaces, MassGather50, MassGatherAll, NonEssentialShops, PlaceOfWorshipPartial, RestaurantsCafes, StayHomeOrderPartial"
"2020-W19","ES",5558,2.02786767415472,2465,1069,NA,3.29582473513929,"AdaptationOfWorkplacePartial, BanOnAllEvents, ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, ClosureOfPublicTransportPartial, EntertainmentVenues, GymsSportsCentresPartial, HotelsOtherAccommodation, MasksMandatoryClosedSpaces, MassGather50, MassGatherAll, NonEssentialShops, PlaceOfWorshipPartial, RestaurantsCafes, StayHomeOrderPartial"
"2020-W20","ES",5622,1.91094493541808,4000,610,NA,0.120424365322397,"AdaptationOfWorkplacePartial, BanOnAllEvents, ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, ClosureOfPublicTransportPartial, EntertainmentVenues, GymsSportsCentresPartial, HotelsOtherAccommodation, MasksMandatoryClosedSpaces, MassGather50, MassGatherAll, NonEssentialShops, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, RestaurantsCafes, StayHomeOrderPartial"
"2020-W20","ES",5622,1.91094493541808,4000,610,NA,2.0535523349714,"AdaptationOfWorkplacePartial, BanOnAllEvents, ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, ClosureOfPublicTransportPartial, EntertainmentVenues, GymsSportsCentresPartial, HotelsOtherAccommodation, MasksMandatoryClosedSpaces, MassGather50, MassGatherAll, NonEssentialShops, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, RestaurantsCafes, StayHomeOrderPartial"
"2020-W21","ES",4894,1.62006845732672,3547,454,NA,0.10352270001399,"AdaptationOfWorkplacePartial, BanOnAllEvents, ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, ClosureOfPublicTransportPartial, EntertainmentVenues, EntertainmentVenuesPartial, GymsSportsCentresPartial, HotelsOtherAccommodation, HotelsOtherAccommodationPartial, MasksMandatoryAllSpacesPartial, MasksMandatoryClosedSpaces, MassGather50, MassGatherAll, NonEssentialShops, NonEssentialShopsPartial, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, RestaurantsCafes, RestaurantsCafesPartial, StayHomeOrderPartial"
"2020-W21","ES",4894,1.62006845732672,3547,454,NA,1.1641021981165,"AdaptationOfWorkplacePartial, BanOnAllEvents, ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, ClosureOfPublicTransportPartial, EntertainmentVenues, EntertainmentVenuesPartial, GymsSportsCentresPartial, HotelsOtherAccommodation, HotelsOtherAccommodationPartial, MasksMandatoryAllSpacesPartial, MasksMandatoryClosedSpaces, MassGather50, MassGatherAll, NonEssentialShops, NonEssentialShopsPartial, PlaceOfWorshipPartial, QuarantineForInternationalTravellers, RestaurantsCafes, RestaurantsCafesPartial, StayHomeOrderPartial"
"2020-W22","ES",3823,1.21466494247578,3274,338,NA,0.0845083265420329,"ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, HotelsOtherAccommodationPartial, IndoorOver100, IndoorOver50, MasksMandatoryAllSpacesPartial, MassGather50, MassGatherAll, MassGatherAllPartial, NonEssentialShopsPartial, PlaceOfWorshipPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, StayHomeOrderPartial"
"2020-W22","ES",3823,1.21466494247578,3274,338,NA,1.0310015838128,"ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, HotelsOtherAccommodationPartial, IndoorOver100, IndoorOver50, MasksMandatoryAllSpacesPartial, MassGather50, MassGatherAll, MassGatherAllPartial, NonEssentialShopsPartial, PlaceOfWorshipPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, StayHomeOrderPartial"
"2020-W23","ES",3430,1.1965978942668,2686,242,NA,0.0676066612336264,"ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, HotelsOtherAccommodationPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, PlaceOfWorshipPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, StayHomeOrderPartial"
"2020-W23","ES",3430,1.1965978942668,2686,242,NA,0.878886596037143,"ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, HotelsOtherAccommodationPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, PlaceOfWorshipPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, StayHomeOrderPartial"
"2020-W24","ES",2355,0.985941438009194,2201,164,NA,0.0528177040887706,"ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, HotelsOtherAccommodationPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, PlaceOfWorshipPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, StayHomeOrderPartial"
"2020-W24","ES",2355,0.985941438009194,2201,164,NA,0.657052238864306,"ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, HotelsOtherAccommodationPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, PlaceOfWorshipPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, StayHomeOrderPartial"
"2020-W25","ES",2212,0.967417450251476,2219,115,NA,0.0485922877616689,"ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, HotelsOtherAccommodationPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, PlaceOfWorshipPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, StayHomeOrderPartial"
"2020-W25","ES",2212,0.967417450251476,2219,115,NA,0.528177040887706,"ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, ClosureOfPublicTransportPartial, EntertainmentVenuesPartial, GymsSportsCentresPartial, HotelsOtherAccommodationPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, PlaceOfWorshipPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, StayHomeOrderPartial"
"2020-W26","ES",2362,1.31410577383138,2584,62,NA,0.0633812449065247,"ClosDaycare, ClosHigh, ClosPrim, ClosSec, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers"
"2020-W26","ES",2362,1.31410577383138,2584,62,NA,0.521838916397053,"ClosDaycare, ClosHigh, ClosPrim, ClosSec, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers"
"2020-W27","ES",2825,1.62050846679822,3390,47,NA,0.0443668714345673,"ClosDaycare, ClosHigh, ClosPrim, ClosSec, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers"
"2020-W27","ES",2825,1.62050846679822,3390,47,NA,0.521838916397053,"ClosDaycare, ClosHigh, ClosPrim, ClosSec, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers"
"2020-W28","ES",4872,2.37377157808062,6331,28,NA,0.0549304122523214,"ClosDaycare, ClosHigh, ClosPrim, ClosSec, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers"
"2020-W28","ES",4872,2.37377157808062,6331,28,NA,0.64226328171945,"ClosDaycare, ClosHigh, ClosPrim, ClosSec, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers"
"2020-W29","ES",10295,4.59674142603912,12150,26,NA,0.0612685367429739,"ClosDaycare, ClosHigh, ClosPrim, ClosSec, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers"
"2020-W29","ES",10295,4.59674142603912,12150,26,NA,1.05846678993896,"ClosDaycare, ClosHigh, ClosPrim, ClosSec, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers"
"2020-W30","ES",14632,5.35268768428215,16034,50,NA,0.0950718673597871,"ClosDaycare, ClosHigh, ClosPrim, ClosSec, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers"
"2020-W30","ES",14632,5.35268768428215,16034,50,NA,1.43875425937811,"ClosDaycare, ClosHigh, ClosPrim, ClosSec, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers"
"2020-W31","ES",20446,6.69327039227946,22879,87,NA,0.196481859210227,"ClosDaycare, ClosHigh, ClosPrim, ClosSec, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers"
"2020-W31","ES",20446,6.69327039227946,22879,87,NA,2.53524979626099,"ClosDaycare, ClosHigh, ClosPrim, ClosSec, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers"
"2020-W32","ES",28326,8.54629165887244,31846,150,NA,0.293666434733565,"ClosDaycare, ClosHigh, ClosPrim, ClosSec, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers"
"2020-W32","ES",28326,8.54629165887244,31846,150,NA,3.49019388618596,"ClosDaycare, ClosHigh, ClosPrim, ClosSec, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers"
"2020-W33","ES",40189,10.4829201619298,43650,207,NA,0.43521788169147,"ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, EntertainmentVenues, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial"
"2020-W33","ES",40189,10.4829201619298,43650,207,NA,5.1423316700827,"ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, EntertainmentVenues, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial"
"2020-W34","ES",52153,10.8060452356681,55040,305,NA,0.635925157228798,"ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, EntertainmentVenues, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial"
"2020-W34","ES",52153,10.8060452356681,55040,305,NA,6.96348610706351,"ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, EntertainmentVenues, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial"
"2020-W35","ES",61139,10.790619032323,62783,382,NA,0.859872222565185,"ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, EntertainmentVenues, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, SocialCirclePartial"
"2020-W35","ES",61139,10.790619032323,62783,382,NA,8.86914887058636,"ClosDaycare, ClosHigh, ClosPrim, ClosPubAnyPartial, ClosSec, EntertainmentVenues, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial, SocialCirclePartial"
"2020-W36","ES",65506,10.4598394920976,68695,499,NA,0.982409296051133,"ClosPubAnyPartial, EntertainmentVenues, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial"
"2020-W36","ES",65506,10.4598394920976,68695,499,NA,9.86212170745525,"ClosPubAnyPartial, EntertainmentVenues, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial"
"2020-W37","ES",74072,8.64715942587307,74657,661,NA,0.980296587887582,"ClosPubAnyPartial, EntertainmentVenues, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial"
"2020-W37","ES",74072,8.64715942587307,74657,661,NA,11.326228464796,"ClosPubAnyPartial, EntertainmentVenues, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial"
"2020-W38","ES",80888,11.8374646213645,77548,820,NA,1.18100386342491,"ClosPubAnyPartial, EntertainmentVenues, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial"
"2020-W38","ES",80888,11.8374646213645,77548,820,NA,12.0804652791836,"ClosPubAnyPartial, EntertainmentVenues, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial"
"2020-W39","ES",72591,9.59938112019889,71472,863,NA,1.08170657973802,"ClosPubAnyPartial, EntertainmentVenues, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial"
"2020-W39","ES",72591,9.59938112019889,71472,863,NA,11.8142640505762,"ClosPubAnyPartial, EntertainmentVenues, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial"
"2020-W40","ES",65161,8.32914709359921,67225,913,NA,1.0352270001399,"ClosPubAnyPartial, EntertainmentVenues, GymsSportsCentresPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, PlaceOfWorshipPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial"
"2020-W40","ES",65161,8.32914709359921,67225,913,NA,11.1022813994596,"ClosPubAnyPartial, EntertainmentVenues, GymsSportsCentresPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, PlaceOfWorshipPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial"
"2020-W41","ES",77810,9.77000742073562,82266,928,NA,1.02888887564925,"ClosPubAnyPartial, EntertainmentVenues, GymsSportsCentresPartial, IndoorOver100, MasksMandatoryAllSpacesPartial, MassGatherAllPartial, NonEssentialShopsPartial, PlaceOfWorshipPartial, PrivateGatheringRestrictionsPartial, QuarantineForInternationalTravellers, RestaurantsCafesPartial"
